seconds,X,Y,Z
13.068,2.325249,-9.953874,-6.507584
13.077,1.888,-8.160062,-5.330613
13.086,1.600284,-6.869808,-3.910162
13.095,1.126912,-6.338246,-2.608923
13.104,0.693074,-7.133667,-0.901771
13.113,-1.025178,-8.675945,-0.101533
13.122,-2.582989,-10.614052,0.357368
13.131,-3.708034,-13.255105,0.280016
13.14,-5.517035,-16.012611,-1.053046
13.149,-5.890004,-17.704634,-3.989276
13.158,-4.451415,-17.332499,-7.179541
13.167,-2.711491,-14.974305,-6.411442
13.176,-2.493896,-11.474987,-3.141442
13.185,-3.463701,-7.955319,-0.488695
13.194,-4.31349,-5.356931,1.354228
13.203,-5.047399,-3.680788,2.223275
13.212,-5.31396,-2.821672,2.106399
13.221,-5.316162,-2.756703,2.022928
13.23,-5.418941,-3.886728,2.19216
13.239,-4.712325,-5.482904,2.583296
13.248,-3.205645,-7.48369,2.941612
13.257,-1.518537,-9.588548,3.186069
13.266,0.16792,-11.682335,2.857145
13.274,1.785222,-13.436442,1.614726
13.284,3.282039,-14.304742,0.349515
13.293,3.653379,-13.944664,-0.932829
13.302,2.842933,-12.587104,-1.679475
13.311,1.381962,-11.167418,-1.622723
13.32,0.251458,-9.900407,-1.353299
13.329,-0.50849,-9.002553,-1.109531
13.338,-1.277259,-8.480062,-0.915524
13.347,-1.690919,-8.328115,-0.61326
13.356,-1.822801,-8.306664,-0.18601
13.365,-1.755333,-8.427781,0.074632
13.374,-1.633535,-8.786586,0.116243
13.383,-1.832493,-9.100332,-0.090166
13.392,-1.608511,-9.170405,-0.417635
13.401,-1.155365,-9.116048,-0.616373
13.41,-0.845144,-9.262697,-0.601519
13.419,-0.633027,-9.427562,-0.578209
13.428,-0.5886,-9.473808,-0.561469
13.437,-0.37927,-9.542416,-0.678938
13.446,-0.228206,-9.663333,-0.831602
13.455,-0.136422,-9.639191,-0.956972
13.464,0.001341,-9.483788,-1.207999
13.473,0.13826,-9.465026,-1.326723
13.482,0.275841,-9.409921,-1.408767
13.491,0.378083,-9.417842,-1.519265
13.5,0.124642,-9.725142,-1.085282
13.509,0.042617,-9.800215,-0.586062
13.518,0.071414,-9.707156,-0.381243
13.527,0.083902,-9.640033,-0.226673
13.536,-0.065084,-9.587619,-0.416218
13.545,-0.297781,-9.454138,-0.965735
13.554,-0.5352,-9.209402,-1.653953
13.563,-0.734129,-9.085793,-2.164923
13.572,-0.788794,-9.112025,-2.151669
13.581,-0.572262,-9.405123,-1.291279
13.59,-0.287467,-9.560871,-0.356621
13.599,0.048851,-9.718678,0.485592
13.608,0.414848,-10.01419,0.946754
13.617,0.827484,-10.20289,0.90248
13.626,1.169127,-10.265485,0.658204
13.635,1.182736,-10.286582,0.46459
13.644,0.963216,-10.235385,0.336155
13.653,0.7504,-10.309921,0.261648
13.662,0.462732,-10.530724,0.354275
13.671,0.093814,-11.021171,0.456555
13.68,-0.177248,-11.511418,0.377211
13.689,-0.245597,-11.827682,0.020839
13.698,-0.262232,-12.069937,-0.608223
13.707,-0.318984,-12.369595,-1.199897
13.716,-0.483926,-12.973001,-1.611623
13.725,-0.73908,-13.445281,-1.919144
13.734,-0.575987,-13.531693,-2.307484
13.743,-0.423879,-13.220878,-2.424177
13.752,-0.716,-12.800264,-2.298836
13.761,-1.325258,-12.255852,-2.674678
13.77,-1.792999,-11.737814,-3.253816
13.779,-2.370509,-11.060005,-3.884228
13.788,-3.106659,-10.366826,-4.265903
13.797,-3.232182,-9.894536,-4.004676
13.806,-3.065162,-9.494685,-3.197322
13.815,-2.985751,-9.282434,-2.221532
13.824,-2.942867,-9.412248,-1.341567
13.833,-3.185093,-9.799132,-0.631054
13.842,-3.206171,-10.439362,-0.032896
13.851,-2.841553,-11.196523,0.582749
13.86,-2.532318,-11.75849,0.975867
13.869,-2.528402,-12.123606,0.810236
13.878,-2.322481,-11.84039,0.346661
13.887,-1.924976,-10.980441,-0.582337
13.896,-1.745737,-10.672336,-1.150328
13.905,-1.397189,-10.73719,-1.092848
13.914,-1.075495,-10.89584,-0.684684
13.923,-0.593657,-11.121048,-0.444057
13.932,-0.27087,-11.050839,-0.421743
13.941,-0.068503,-10.687372,-0.160431
13.95,-0.086163,-10.342424,-0.084506
13.959,-0.420728,-9.808977,-0.143403
13.968,-0.822925,-8.899334,-0.37634
13.977,-1.242323,-8.281506,-0.613576
13.985,-1.543887,-7.750769,-0.84748
13.995,-1.8672,-7.187288,-0.979487
14.004,-2.103996,-6.718867,-1.1557
14.013,-2.338235,-6.455333,-1.297629
14.022,-2.504804,-6.172175,-1.187543
14.031,-2.58457,-6.008718,-1.029152
14.04,-2.73166,-5.822066,-0.943047
14.049,-2.89618,-5.723052,-0.870522
14.058,-2.977525,-5.625723,-0.857124
14.067,-2.949254,-5.561913,-0.763042
14.076,-2.971185,-5.506922,-0.731544
14.085,-3.05865,-5.445095,-0.721143
14.094,-2.921156,-5.423403,-0.589903
14.103,-2.749195,-5.266095,-0.622052
14.112,-2.49948,-5.109504,-0.910553
14.121,-2.205596,-4.98718,-1.139516
14.13,-2.050462,-4.907922,-1.51915
14.139,-2.101142,-4.934574,-2.095348
14.148,-2.131481,-5.33183,-2.936996
14.157,-1.794512,-6.138149,-4.129979
14.166,-1.220047,-7.567487,-5.886279
14.175,-0.620836,-9.628034,-7.936989
14.184,0.586053,-11.930326,-9.689689
14.193,2.227077,-14.497849,-11.22079
14.202,3.914453,-16.615856,-11.774492
14.211,4.97382,-17.132227,-10.857417
14.22,4.639676,-15.895843,-9.339848
14.229,3.679926,-13.650809,-8.183592
14.238,2.40442,-11.561275,-7.37396
14.247,1.130054,-9.838695,-6.71338
14.256,-0.075532,-8.388708,-6.006832
14.265,-0.951379,-7.563121,-5.05733
14.274,-1.665081,-7.402498,-4.087324
14.283,-2.33042,-8.746038,-2.471506
14.292,-2.719832,-10.246245,-1.356631
14.301,-3.218793,-11.799067,-0.828336
14.31,-3.597949,-13.554859,-0.680892
14.319,-3.652115,-14.4915,-1.56145
14.328,-3.435967,-14.496336,-3.316304
14.337,-3.046401,-13.378129,-4.253683
14.346,-2.965487,-11.703135,-3.213134
14.355,-2.958591,-9.659005,-1.860994
14.364,-3.172901,-7.727075,-0.576418
14.373,-4.051478,-6.021551,0.412291
14.382,-4.902367,-4.488678,1.31705
14.391,-5.600603,-3.274636,1.973493
14.4,-6.034145,-2.753619,2.091192
14.409,-5.732677,-3.15776,1.930244
14.418,-4.956543,-4.376658,1.46303
14.427,-4.235151,-6.356653,0.989591
14.436,-3.123025,-8.442818,1.252349
14.445,-1.75676,-10.481451,1.779897
14.454,-0.239353,-12.417642,2.136883
14.463,1.613567,-13.806413,1.720665
14.472,2.753485,-14.435696,0.40665
14.481,2.565809,-13.564475,-0.628871
14.49,1.49244,-11.872023,-1.218706
14.499,0.479204,-10.294187,-1.388072
14.508,-0.406535,-9.184685,-1.291528
14.517,-1.21704,-8.756706,-1.05297
14.526,-1.702804,-8.566272,-0.820091
14.535,-2.022545,-8.679163,-0.478323
14.544,-2.018322,-8.83539,-0.255844
14.553,-1.847462,-9.23661,-0.289114
14.562,-1.527242,-9.621922,-0.367788
14.571,-0.974612,-9.775794,-0.620204
14.58,-0.637088,-9.830573,-0.56372
14.589,-0.515797,-9.822911,-0.746838
14.598,-0.435745,-9.619892,-0.81376
14.607,-0.671976,-9.254969,-0.796675
14.616,-0.871834,-9.015635,-0.740278
14.625,-0.821288,-8.922663,-0.818855
14.634,-0.930147,-9.099259,-0.966865
14.643,-0.950192,-9.240891,-1.200328
14.652,-1.073953,-9.548948,-1.193366
14.661,-1.186911,-9.76275,-1.024632
14.67,-1.203766,-9.422773,-0.389326
14.679,-1.155863,-9.198906,0.232333
14.688,-1.053717,-9.163597,0.620797
14.697,-1.30709,-9.086503,0.737395
14.706,-1.528478,-9.1463,0.403164
14.715,-1.705016,-9.09992,0.140013
14.724,-1.916348,-9.170722,-0.456881
14.733,-2.031039,-9.394417,-1.108333
14.742,-2.046554,-9.499521,-1.891611
14.751,-1.930043,-9.557299,-2.363671
14.76,-1.567666,-9.582131,-2.310941
14.769,-1.082562,-9.458389,-1.655303
14.778,-0.762314,-9.519547,-0.910103
14.787,-0.383838,-9.681069,-0.060238
14.796,0.19325,-9.904056,0.394995
14.805,0.581456,-10.079359,0.633927
14.814,0.767907,-10.221996,0.657553
14.823,0.867075,-10.320321,0.53475
14.832,0.755332,-10.348525,0.421044
14.841,0.389249,-10.431125,0.160977
14.85,-0.127802,-10.645674,0.084094
14.859,-0.492918,-11.036485,-0.100049
14.868,-0.906244,-11.360229,-0.200998
14.877,-1.456307,-11.561858,-0.227181
14.886,-1.795824,-11.78855,-0.415835
14.895,-1.915563,-12.23959,-0.89638
14.904,-1.718204,-12.864879,-1.359476
14.913,-1.174758,-13.355011,-1.487843
14.922,-0.655973,-13.601719,-1.562408
14.931,-0.327019,-13.480007,-1.678699
14.94,-0.512522,-13.121662,-2.006418
14.948,-1.204475,-12.494123,-2.692538
14.958,-1.817036,-11.657464,-3.414103
14.967,-2.804616,-10.913365,-4.142993
14.976,-3.745087,-10.16713,-4.378622
14.985,-4.582799,-9.422544,-4.056544
14.994,-5.117118,-8.920469,-3.296394
15.003,-5.190237,-8.543728,-2.005374
15.012,-5.203175,-8.696651,-0.882349
15.021,-5.123477,-9.413877,-0.290723
15.03,-5.220126,-10.250611,0.05137
15.039,-4.762067,-11.099135,0.656682
15.048,-2.540181,-12.008167,1.162308
15.057,-2.034727,-11.929934,0.665626
15.066,-2.252656,-11.363733,0.249878
15.075,-1.735346,-10.932251,0.049962
15.084,-1.892827,-10.535579,-0.665636
15.093,-1.526878,-10.495002,-1.085713
15.102,-1.218677,-10.421998,-1.351929
15.111,-1.109473,-10.304491,-1.145424
15.12,-1.333494,-10.151846,-0.957336
15.129,-1.368688,-9.887153,-0.929103
15.138,-1.306564,-9.465582,-0.602735
15.147,-1.319923,-8.956738,-0.298662
15.156,-1.623001,-8.411108,-0.18625
15.165,-1.945145,-7.894018,-0.168964
15.174,-2.008707,-7.354786,-0.217202
15.183,-1.959405,-7.006861,-0.562877
15.192,-2.067297,-6.893644,-0.991286
15.201,-2.227393,-6.702855,-1.32069
15.21,-2.590785,-6.607058,-1.343789
15.219,-2.97062,-6.611712,-1.256219
15.228,-3.059091,-6.503619,-1.184843
15.237,-3.164598,-6.378498,-1.100902
15.246,-3.187238,-6.196941,-0.957049
15.255,-3.308988,-6.05916,-0.964145
15.264,-3.388686,-6.061553,-0.993469
15.273,-3.326868,-6.094517,-1.005555
15.282,-3.200684,-5.929643,-1.239967
15.291,-3.089602,-5.709261,-1.580537
15.3,-3.00163,-5.497107,-1.873597
15.309,-2.721595,-5.348235,-2.133856
15.318,-2.555715,-5.359229,-2.419552
15.327,-2.336118,-5.49001,-2.859653
15.336,-2.193012,-5.771664,-3.354123
15.345,-1.990568,-6.423863,-3.806426
15.354,-1.729677,-7.34587,-4.465569
15.363,-1.270335,-8.650653,-5.312532
15.372,-0.686312,-10.424718,-6.431736
15.381,0.184085,-12.252691,-7.966649
15.39,1.180619,-13.93436,-9.562202
15.399,1.940012,-14.858847,-10.240048
15.408,2.32612,-14.490016,-10.167006
15.417,2.270412,-13.383032,-9.074369
15.426,1.930531,-11.873459,-7.309881
15.435,0.766269,-9.039309,-5.26552
15.444,0.24146,-7.476393,-4.93581
15.453,0.160967,-6.808056,-4.982602
15.462,-0.090032,-6.246836,-4.354249
15.471,-0.348079,-6.508034,-3.79684
15.48,-1.192724,-7.036788,-2.627167
15.489,-2.313728,-8.333163,-1.514495
15.498,-3.673108,-9.80031,-0.357617
15.507,-5.23068,-11.657388,0.451527
15.516,-6.947973,-13.525449,0.973176
15.525,-7.635866,-15.17603,0.847155
15.534,-7.241589,-15.985328,-0.657122
15.543,-5.875725,-15.705839,-3.878473
15.552,-4.114215,-13.972322,-6.290334
15.561,-3.530279,-11.694977,-5.917058
15.57,-3.600132,-9.560851,-3.977679
15.579,-3.824565,-7.594245,-2.068973
15.588,-4.277357,-6.054927,-0.833019
15.597,-4.866464,-4.706579,-0.085205
15.606,-5.036395,-3.906638,0.588495
15.615,-4.869749,-3.90025,0.901762
15.624,-4.232814,-4.427607,0.937378
15.633,-3.647241,-5.550938,1.118715
15.642,-3.12631,-7.082652,1.082534
15.651,-1.928348,-8.645856,1.00612
15.659,-0.593829,-10.184637,1.309188
15.669,0.634751,-11.67271,1.666163
15.678,1.98034,-12.817023,1.702699
15.687,2.294852,-13.148353,1.395743
15.696,1.981231,-12.612731,0.728345
15.705,1.493129,-11.565469,0.061914
15.714,0.687624,-10.56681,-0.500771
15.723,-0.359245,-9.774233,-0.760839
15.732,-1.601989,-9.274552,-0.837731
15.741,-2.692807,-9.035257,-1.056705
15.75,-3.413892,-8.872605,-1.269942
15.759,-3.690403,-8.615679,-1.592115
15.768,-3.650056,-8.501533,-1.655658
15.777,-3.333083,-8.27663,-1.432231
15.786,-3.126205,-8.172463,-0.943823
15.795,-2.764278,-8.357746,-0.486827
15.804,-2.313651,-8.631949,-0.249256
15.813,-2.001476,-8.941663,-0.050441
15.822,-1.930177,-9.223825,-0.135004
15.831,-1.915831,-9.14426,-0.208717
15.84,-1.996611,-9.066669,-0.3605
15.849,-2.073264,-9.16168,-0.695516
15.858,-2.118284,-9.227292,-0.853571
15.867,-2.013705,-9.211231,-0.835452
15.876,-1.920696,-9.22369,-0.884332
15.885,-1.853534,-9.353332,-0.811586
15.894,-1.8708,-9.357249,-0.659057
15.903,-1.822581,-9.528349,-0.533581
15.912,-1.825158,-9.63942,-0.456775
15.921,-1.892817,-9.518436,-0.551184
15.93,-1.875158,-9.229188,-0.617263
15.939,-1.923684,-8.931149,-0.774965
15.948,-2.129834,-8.709579,-0.96608
15.957,-2.178886,-8.776962,-1.235762
15.966,-2.349794,-8.864005,-1.305185
15.975,-2.600323,-9.109928,-1.320987
15.984,-2.614957,-9.511225,-1.03012
15.993,-2.568777,-9.722356,-0.768165
16.002,-2.430459,-9.8372,-0.623086
16.011,-2.25914,-9.817768,-0.387353
16.02,-2.078588,-9.658708,-0.221933
16.029,-2.148978,-9.364163,0.172153
16.038,-2.303337,-9.174715,0.284383
16.047,-2.357743,-9.077884,0.406286
16.056,-2.594156,-9.187817,0.381377
16.065,-2.898354,-9.381152,0.226568
16.074,-3.219627,-9.544629,-0.071261
16.083,-3.318689,-9.766092,-0.118848
16.092,-3.032888,-9.698786,0.057365
16.101,-2.766998,-9.611695,-0.114146
16.11,-2.346356,-9.574777,-0.190061
16.119,-2.010928,-9.533759,-0.166004
16.128,-1.679054,-9.809361,-0.080187
16.137,-1.483735,-10.187634,0.027371
16.146,-1.461105,-10.55593,-0.090884
16.155,-1.51349,-11.036447,-0.591205
16.164,-1.681821,-11.534392,-1.07379
16.173,-1.690555,-11.949164,-1.604958
16.182,-1.648954,-12.080185,-2.028789
16.191,-1.507092,-12.257173,-2.117959
16.2,-1.512647,-12.502981,-2.118447
16.209,-1.995912,-13.11333,-3.058392
16.218,-1.899675,-13.197127,-3.896506
16.227,-1.76536,-12.818681,-4.082248
16.236,-1.869546,-12.311214,-3.868522
16.245,-1.997693,-11.625209,-3.407418
16.254,-2.281387,-10.93839,-2.789925
16.263,-2.130983,-10.112898,-2.015133
16.272,-1.725242,-9.394962,-1.118571
16.281,-1.726526,-8.628425,0.20594
16.29,-1.899665,-8.213031,0.780577
16.299,-1.869843,-8.291456,0.961722
16.308,-1.85815,-8.544064,0.925694
16.317,-1.867219,-9.114314,0.675031
16.326,-1.825359,-9.786444,0.381885
16.335,-1.892655,-10.205409,0.121692
16.344,-2.11907,-10.681443,-0.268524
16.353,-2.396194,-11.043562,-0.557897
16.362,-2.982256,-11.215426,-0.159301
16.37,-2.980408,-10.942804,0.158391
16.38,-2.807709,-10.562212,0.051265
16.389,-2.872017,-10.126065,-0.28355
16.398,-2.822132,-9.837497,-0.511411
16.407,-2.860831,-9.713065,-0.61328
16.416,-2.621852,-9.530963,-0.638744
16.425,-2.667917,-9.393602,-0.340379
16.434,-2.597354,-9.186705,-0.049407
16.443,-2.408299,-8.894441,-0.066147
16.452,-2.311161,-8.633569,-0.053161
16.461,-2.212367,-8.452826,-0.063236
16.47,-2.25417,-8.209929,-0.0206
16.479,-2.117269,-8.084893,0.085626
16.488,-2.258288,-7.972921,0.247015
16.497,-2.357867,-7.885639,0.330792
16.506,-2.559239,-7.918516,0.370287
16.515,-2.855785,-7.893013,0.409303
16.524,-3.113334,-7.877967,0.239736
16.533,-3.435967,-7.994124,0.092656
16.542,-3.708111,-7.904026,-0.002212
16.551,-3.671144,-8.008739,-0.033097
16.56,-3.45603,-8.066822,-0.009146
16.569,-3.483582,-8.126246,0.076749
16.578,-3.671173,-8.254288,0.010113
16.587,-3.908764,-8.294281,-0.147157
16.596,-4.769279,-8.890141,-0.617216
16.605,-5.146605,-9.228958,-1.053621
16.614,-5.097705,-9.384073,-1.446471
16.623,-5.100809,-9.542368,-1.803456
16.632,-5.168056,-9.524057,-1.944475
16.641,-5.533814,-9.398956,-2.078876
16.65,-5.772506,-9.078075,-2.148758
16.659,-6.074933,-8.76974,-2.164205
16.668,-6.258271,-8.486506,-2.291529
16.677,-6.359852,-8.46242,-2.43656
16.686,-6.281054,-8.690062,-2.672331
16.695,-5.993903,-8.826923,-3.011848
16.704,-5.694245,-9.138687,-3.375374
16.713,-5.195322,-9.488921,-3.789935
16.722,-4.676824,-9.774482,-4.060432
16.731,-4.173505,-9.90125,-4.024749
16.74,-3.588765,-9.872577,-3.564851
16.749,-3.241318,-9.859983,-3.050912
16.758,-2.953593,-9.625965,-2.648542
16.767,-2.863331,-9.110952,-2.26411
16.776,-2.863695,-8.604934,-2.039898
16.785,-2.758934,-8.161594,-1.830722
16.794,-2.596406,-7.704464,-1.60988
16.803,-2.478688,-7.432167,-1.502563
16.812,-2.395868,-7.260283,-1.411679
16.821,-2.460109,-7.323959,-1.447352
16.83,-2.305798,-7.518358,-1.315192
16.839,-2.042398,-7.681011,-1.208746
16.848,-2.002922,-8.146903,-1.152013
16.857,-1.963887,-8.586536,-1.196019
16.866,-1.611068,-9.220674,-1.161877
16.875,-1.431991,-9.773591,-1.153536
16.884,-1.884342,-10.25021,-1.125179
16.893,-2.578268,-10.611878,-1.216829
16.902,-3.154466,-10.853741,-1.563663
16.911,-2.916482,-11.362671,-1.956341
16.92,-2.369714,-11.83858,-3.01
16.929,-2.759011,-12.270446,-4.003699
16.938,-3.292889,-12.109585,-5.009081
16.947,-3.157387,-11.816439,-5.761608
16.956,-2.322165,-11.416943,-5.76995
16.965,-1.925216,-10.856153,-4.614192
16.974,-1.675893,-10.420476,-2.550399
16.983,-1.242399,-9.260859,0.759345
16.992,-1.54382,-8.558304,1.779217
17.001,-1.902078,-8.197765,1.336396
17.01,-2.111763,-7.746066,0.948516
17.019,-2.227728,-7.64369,0.343884
17.028,-2.451222,-7.444483,-0.197091
17.037,-2.451998,-7.42487,-0.926748
17.046,-2.31209,-7.54456,-1.231443
17.055,-2.24648,-7.869645,-1.587155
17.064,-2.053583,-8.139894,-1.485372
17.073,-1.78528,-8.313357,-1.425019
17.082,-1.54065,-8.631557,-1.08873
17.091,-1.486617,-8.802656,-1.036134
17.1,-1.493704,-8.809245,-0.902796
17.109,-1.662342,-8.908614,-0.971404
17.118,-1.914624,-8.83154,-1.092321
17.127,-2.171685,-8.64754,-1.103009
17.136,-2.494691,-8.407163,-1.059894
17.145,-2.871031,-8.175692,-1.023684
17.154,-3.275651,-8.11145,-1.086594
17.163,-3.762814,-8.23094,-1.142274
17.172,-4.36009,-8.451694,-1.203565
17.181,-4.906773,-9.011824,-1.260509
17.19,-5.353396,-9.796288,-1.216341
17.199,-5.703496,-10.824665,-1.494384
17.208,-5.780197,-11.698663,-1.940424
17.217,-5.581392,-12.135183,-2.499939
17.226,-5.248023,-12.249339,-3.215221
17.235,-4.844897,-12.195613,-3.983818
17.244,-4.286923,-11.958673,-4.467274
17.253,-3.43114,-11.271787,-4.440536
17.262,-2.597393,-10.307029,-3.695077
17.271,-1.816213,-9.314029,-2.427491
17.28,-0.994255,-8.377762,-1.181807
17.289,-0.343233,-7.536794,-0.197751
17.298,-0.290982,-6.970172,0.606135
17.307,-0.575298,-6.747971,1.062212
17.316,-0.981651,-6.920325,0.987062
17.325,-1.223686,-7.552825,0.48812
17.334,-1.31456,-8.664252,-0.239315
17.343,-1.278896,-10.031063,-0.963647
17.352,-0.853811,-11.408744,-1.899359
17.361,-0.521831,-12.603864,-1.695947
17.37,-0.117622,-12.443021,-0.913398
17.379,-0.048056,-11.348832,-0.301468
17.388,-0.589596,-10.177608,0.512455
17.397,-1.318832,-8.926839,0.960745
17.406,-2.146258,-8.051212,1.030934
17.415,-2.758207,-7.615955,0.732702
17.424,-3.432816,-7.535654,0.371982
17.433,-3.815036,-7.597941,-0.044743
17.442,-3.727523,-8.037201,-0.418028
17.451,-3.412312,-8.532322,-0.685709
17.46,-2.577176,-9.018938,-0.791523
17.469,-1.727417,-9.512154,-0.744271
17.478,-1.272097,-9.82612,-0.711269
17.487,-1.242179,-10.035335,-0.736868
17.496,-1.544001,-10.186485,-0.786668
17.505,-1.901944,-10.20855,-0.713214
17.514,-2.216351,-10.156615,-0.456747
17.523,-2.425221,-9.918278,-0.237763
17.532,-2.576649,-9.511091,-0.094178
17.541,-2.633325,-9.060751,0.073052
17.55,-2.833145,-8.713534,0.187112
17.559,-3.130898,-8.425627,0.237945
17.568,-3.422349,-8.231027,0.26817
17.577,-3.57937,-8.103357,0.349209
17.586,-3.631707,-8.13273,0.843583
17.595,-3.765246,-8.353733,1.086987
17.604,-3.696485,-8.600231,0.828528
17.613,-3.680166,-8.79213,0.611086
17.622,-3.623174,-8.921897,0.292179
17.631,-3.528076,-8.890886,0.330591
17.64,-3.462533,-8.671147,0.405271
17.649,-3.339241,-8.528156,0.31251
17.658,-3.330392,-8.430108,0.419292
17.667,-3.37208,-8.366854,0.545428
17.676,-3.513884,-8.381095,0.621726
17.685,-3.473546,-8.335221,0.667025
17.694,-3.470003,-8.37081,0.527404
17.703,-3.298616,-8.621818,0.461573
17.712,-3.152943,-8.74056,0.303671
17.721,-3.26594,-8.9619,0.008226
17.73,-3.352428,-9.242959,-0.145692
17.739,-3.285333,-9.303561,-0.304906
17.748,-3.372204,-9.500336,-0.216235
17.757,-3.374474,-9.556667,0.515998
17.766,-3.337881,-9.338842,0.923166
17.775,-3.575233,-9.333671,1.094907
17.784,-3.948355,-9.302853,1.100998
17.793,-4.285812,-9.257105,0.852489
17.802,-4.685769,-9.188113,0.592507
17.811,-5.106899,-9.206797,0.202109
17.82,-5.128504,-9.296782,-0.43539
17.829,-4.728644,-9.261806,-0.985693
17.838,-3.819863,-9.35859,-0.837444
17.847,-2.818272,-9.527305,-0.360385
17.856,-1.714536,-9.779538,0.279537
17.865,-0.898984,-10.14112,0.967277
17.874,-0.208161,-10.592015,1.339316
17.883,0.126644,-11.321902,1.43383
17.892,0.075896,-11.905025,1.221206
17.901,-0.163352,-12.149242,0.759249
17.91,-0.674303,-11.959813,0.421044
17.919,-1.427251,-11.375389,0.195807
17.928,-2.23629,-10.92321,-0.082226
17.937,-3.245599,-10.751546,-0.423793
17.946,-4.099563,-10.780229,-0.750898
17.955,-4.412322,-10.966948,-1.089228
17.964,-4.134892,-11.135547,-1.175065
17.973,-3.374934,-11.004766,-1.282612
17.982,-2.640996,-11.001731,-1.477807
17.991,-1.85204,-10.934435,-1.43088
18,-1.21025,-10.777671,-1.119012
18.009,-0.941879,-10.690302,-0.734034
18.018,-0.975915,-10.374976,-0.545074
18.027,-1.332613,-9.888206,-0.48269
18.036,-2.065909,-9.18615,-0.46143
18.045,-2.994668,-8.5466,-0.79136
18.054,-3.667323,-8.346148,-1.266801
18.063,-3.911752,-8.362334,-1.768683
18.072,-4.140073,-8.384609,-1.832139
18.081,-4.171925,-8.402154,-1.748093
18.09,-3.868609,-8.493018,-1.639147
18.099,-3.511834,-8.840465,-1.410213
18.108,-3.161687,-9.197843,-0.786773
18.117,-2.806397,-9.617163,-0.016597
18.126,-2.80338,-9.918795,0.848716
18.135,-3.25847,-10.137577,2.267127
18.144,-4.089584,-10.176832,3.848564
18.153,-4.454891,-10.181209,3.562199
18.162,-4.589445,-10.177818,2.077813
18.171,-4.798517,-10.354587,0.721679
18.18,-4.636343,-10.914007,-0.80358
18.189,-4.309391,-11.385578,-1.884208
18.198,-3.448541,-11.855637,-2.160451
18.207,-2.340112,-12.187559,-1.806866
18.216,-1.563031,-12.313188,-1.802518
18.225,-1.852356,-11.693338,-1.84072
18.234,-2.533429,-10.815892,-1.811089
18.243,-2.980283,-10.173088,-1.834073
18.252,-3.260558,-9.557232,-1.816242
18.261,-3.495908,-9.094605,-1.760418
18.27,-3.661615,-8.687264,-1.838546
18.279,-3.602737,-8.411176,-1.917258
18.288,-3.369791,-8.068106,-1.99551
18.297,-3.132555,-7.602855,-2.108947
18.306,-2.89865,-7.37168,-2.229921
18.315,-2.522856,-7.133074,-2.345044
18.324,-2.257119,-6.900233,-2.25574
18.333,-2.11498,-6.697741,-2.046391
18.342,-2.085934,-6.367236,-2.03465
18.351,-2.178111,-6.205685,-1.939275
18.36,-2.350397,-6.052379,-1.80429
18.369,-2.321246,-5.718541,-1.700036
18.378,-2.309026,-5.420262,-1.571947
18.387,-2.318506,-4.955088,-1.427519
18.396,-2.241499,-4.51489,-1.295761
18.405,-2.231578,-4.264284,-1.258651
18.414,-2.204447,-4.040752,-1.357091
18.423,-2.016531,-4.005183,-1.907614
18.432,-1.639894,-4.311392,-2.838834
18.441,-1.131021,-4.840061,-3.857854
18.45,-0.689894,-5.648927,-4.982899
18.459,-0.126567,-6.728032,-6.199843
18.468,0.446442,-7.91095,-7.206193
18.477,0.90746,-9.222301,-8.097277
18.486,1.281224,-10.399215,-8.659857
18.495,1.409227,-11.401792,-8.989672
18.504,1.344766,-12.121671,-9.116939
18.513,1.18581,-12.538435,-8.704771
18.522,0.821527,-12.354464,-8.22346
18.531,0.337898,-11.765797,-7.586823
18.54,-0.157625,-10.237281,-6.408952
18.549,-0.365307,-9.507442,-5.476775
18.558,-0.726611,-9.342195,-4.214715
18.567,-1.94391,-9.296235,-2.860267
18.576,-3.298252,-9.784633,-1.925752
18.585,-4.82491,-10.415773,-0.804806
18.594,-6.74031,-11.841693,0.067038
18.603,-8.354174,-13.278003,0.331089
18.612,-8.913335,-14.323158,0.056618
18.621,-8.061679,-14.313477,-1.123551
18.63,-6.597845,-13.276183,-3.412188
18.639,-5.260598,-11.433942,-4.5624
18.648,-4.591361,-9.415065,-3.705037
18.657,-4.37911,-7.463541,-2.175975
18.666,-4.299958,-5.668733,-0.819669
18.675,-4.639973,-4.27478,0.252703
18.684,-5.107598,-3.475385,0.988087
18.693,-5.19762,-3.085475,1.288339
18.702,-5.058134,-3.492403,1.125093
18.711,-4.643928,-4.639493,0.485525
18.72,-3.95524,-6.257256,-0.306956
18.729,-3.200847,-8.136809,-0.528084
18.738,-1.870532,-9.60434,-0.286912
18.747,-0.39489,-11.008377,-0.160536
18.756,0.793879,-12.148218,-0.014767
18.765,1.264847,-12.622317,0.150768
